,url,date,title,tag,location,print_url
1168,https://matangitonga.to/2022/10/22/tonga-plans-first-dialysis-centre-us-foundations-assistance,2022-10-22, Tonga plans first dialysis centre with US foundation's assistance , Government ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30601
1169,https://matangitonga.to/2022/10/22/tonga-marks-world-teachers-day-colourful-parade,2022-10-22, Tonga marks World Teachers' Day with colourful parade , Education ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30600
1170,https://matangitonga.to/2022/10/22/haapai-girls-encouraged-participate-womens-football,2022-10-22, Ha'apai girls encouraged to participate in women's football , Football & Soccer ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30596
1171,https://matangitonga.to/2022/10/22/tiofilusi-tiueti-new-minister-finance,2022-10-22, Tiofilusi Tiueti new Minister of Finance  , Government ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30595
1172,https://matangitonga.to/2022/10/22/former-senior-customs-officer-meth-import-serve-five-years,2022-10-22, Former Senior Customs Officer in meth import to serve five years , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30599
1173,https://matangitonga.to/2022/10/22/offender-vavau-cocaine-dealing-jailed-six-years,2022-10-22, Offender in Vava'u cocaine dealing jailed for six years , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30598
1174,https://matangitonga.to/2022/10/20/japan-provides-asphalt-distributor-trucks-road-works,2022-10-20, Japan provides asphalt distributor trucks for road works , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30576
1175,https://matangitonga.to/2022/10/20/sp-defence-ministers-strengthens,2022-10-20, South Pacific Defence Ministers meeting strengthens mutual cooperation , Foreign Affairs ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30575
1176,https://matangitonga.to/2022/10/20/prolific-offender-gets-additional-time-drug-offences-prison,2022-10-20, Prolific offender gets additional time for drug offences in prison , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30574
1177,https://matangitonga.to/2022/10/20/thief-jailed-snatching-tools-shed,2022-10-20, Thief jailed for snatching tools from shed , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30577
1178,https://matangitonga.to/2022/10/20/tonga-red-cross-trains-pacific-first-aid-instructors,2022-10-20, Tonga Red Cross trains Pacific First Aid Instructors  , Health ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30568
1179,https://matangitonga.to/2022/10/20/mate-ma-tonga-track-quarter-finals,2022-10-20, Mate Ma‘a Tonga on track for quarter-finals , Rugby League ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30586
1180,https://matangitonga.to/2022/09/12/king-tupou-vi-attend-state-funeral-qe-ii,2022-09-12, King Tupou VI to attend State Funeral for Queen Elizabeth II , Royalty & Nobility ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30172
1181,https://matangitonga.to/2022/09/10/jailed-drug-dealer-sentenced-again-other-offences,2022-09-10, Jailed drug dealer sentenced again on other offences  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30149
1182,https://matangitonga.to/2022/09/10/two-arrested-making-and-using-counterfeit-money,2022-09-10, Two arrested for making and using counterfeit money  , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30148
1183,https://matangitonga.to/2022/09/10/crown-prince-tupouto-ulukalala-signs-condolence-book-chancery,2022-09-10, Crown Prince Tupouto’a ‘Ulukalala signs condolence book at Chancery , Foreign Affairs ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30155
1184,https://matangitonga.to/2022/09/09/queen-elizabeth-ii-has-died,2022-09-09, Queen Elizabeth II has died , Royalty & Nobility ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30143
1185,https://matangitonga.to/2022/09/08/fonualei-volcanic-activity,2022-09-08," Fonualei volcanic activity, normal, says Tonga Geological Services ", Natural events ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30138
1186,https://matangitonga.to/2022/09/08/search-continues-three-missing-sea,2022-09-08, Search continues for three missing at sea , Civil Defence ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30137
1187,https://matangitonga.to/2022/09/08/new-homes-construction-underway-tsunami-evacuees,2022-09-08, New homes construction underway for tsunami evacuees , Disaster recovery ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30135
1188,https://matangitonga.to/2022/09/08/prime-minister-meet-us-president,2022-09-08, Prime Minister to meet US President , Foreign Affairs ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30136
1189,https://matangitonga.to/2022/09/08/prisoner-sentenced-theft-tongan-valuables,2022-09-08, Prisoner sentenced on theft of Tongan valuables  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30099
1190,https://matangitonga.to/2022/09/08/tongas-appeal-court-gets-more-judges,2022-09-08, Tonga's Appeal Court gets more judges  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30124
1191,https://matangitonga.to/2022/09/08/parliament-adjourns-until-further-notice,2022-09-08, Parliament adjourns until further notice  , Parliament ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30122
1192,https://matangitonga.to/2022/09/08/vaiola-dental-clinic-appreciates-26-years-partnership-rotary-club-ballarat-west,2022-09-08, Vaiola Dental Clinic appreciates 26 years partnership with Rotary Club of Ballarat West , Health ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30123
1193,https://matangitonga.to/2022/09/08/tonga-language-week-new-zealand,2022-09-08,  Tonga Language Week in New Zealand , Pacific Islands ,"Auckland, New Zealand",https://matangitonga.to/print/30125
1194,https://matangitonga.to/2022/09/08/questions-about-politics-influence-and-control,2022-09-08," Questions about politics, influence and control ", Letters ,"Poulsbo-WA, USA",https://matangitonga.to/print/30134
1195,https://matangitonga.to/2022/09/07/seven-year-old-dies-shooting,2022-09-07, Seven-year-old dies in shooting  , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30103
1196,https://matangitonga.to/2022/09/07/candidates-tongatapu-elections-announced,2022-09-07, Candidates for Tongatapu By-Elections announced , Parliament ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30117
1197,https://matangitonga.to/2022/09/07/moale-finau-wins-ha-apai-12-election,2022-09-07, Mo'ale Finau wins Ha‘apai 12 By-Election , Elections ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30114
1198,https://matangitonga.to/2022/09/07/parliament-reconvenes,2022-09-07,  Parliament reconvenes , Parliament ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30115
1199,https://matangitonga.to/2022/09/07/fitlife-tonga-celebrates-10-years-health-and-fitness,2022-09-07, FitLife Tonga celebrates 10-years of health and fitness  , Health ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30113
1200,https://matangitonga.to/2022/09/26/new-waste-management-system-fusipala-hospital,2022-09-26, New waste management system for Fusipala Hospital  , Outer Islands ,"Pangai, Ha'apai",https://matangitonga.to/print/30351
1201,https://matangitonga.to/2022/09/24/plans-launched-during-national-climate-change-awareness-week,2022-09-24, National plans launched during Climate Change Awareness Week , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30334
1202,https://matangitonga.to/2022/09/23/nz-hosts-first-womens-international-defence-rugby-competition,2022-09-23, NZ hosts first women's international defence rugby competition , Sports ,"Auckland, New Zealand",https://matangitonga.to/print/30336
1203,https://matangitonga.to/2022/09/23/tonga-women-ict-will-help-tongans-stay-safe-online,2022-09-23, Tonga Women in ICT will help Tongans stay safe online , Government ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30335
1204,https://matangitonga.to/2022/09/23/spain-donates-40000-doses-moderna-vaccine,2022-09-23," Spain donates 40,000 doses of Moderna vaccine  ", Health ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30330
1205,https://matangitonga.to/2022/09/23/fire-razed-classrooms-niuafo-ou-high-school,2022-09-23, Fire razes classrooms at Niuafo‘ou High School , Emergencies ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30321
1206,https://matangitonga.to/2022/09/23/youth-greenpreneurs-encouraged-grow-sustainable-businesses,2022-09-23, Youth “Greenpreneurs” encouraged to grow sustainable businesses , Youth ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30320
1207,https://matangitonga.to/2022/09/23/pacific-island-women-rugby-players-combine-professional-training,2022-09-23, Pacific Island women rugby players combine for professional training , Rugby Union ,"Queensland, Australia",https://matangitonga.to/print/30322
1208,https://matangitonga.to/2022/09/23/nz-constructs-multi-million-tonga-pacific-leadership-centre,2022-09-23, NZ constructs multi-million Tonga Pacific Leadership Centre , Pacific Islands ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30323
1209,https://matangitonga.to/2022/09/23/police-allege-alcohol-involved-two-road-fatalities-nualei,2022-09-23, Police allege alcohol involved in two road fatalities at Nualei , Police and Crime ,"Nuku'alofa,",https://matangitonga.to/print/30324
1210,https://matangitonga.to/2022/09/21/two-fatalities-serious-road-crash-nualei,2022-09-21, Two fatalities in serious road crash at Nualei  , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30301
1211,https://matangitonga.to/2022/09/21/nz-reopens-pacific-access-residence-visas-october,2022-09-21, NZ reopens Pacific Access for residence visas in October  , New Zealand ,"Wellington, New Zealand",https://matangitonga.to/print/30303
1212,https://matangitonga.to/2022/09/21/kingdoms-tonga-and-bahrain-establish-diplomatic-relations,2022-09-21, Kingdoms of Tonga and Bahrain establish diplomatic relations  , Foreign Affairs ,"New York, USA",https://matangitonga.to/print/30302
1213,https://matangitonga.to/2022/09/21/us-admiral-welcomed-hmaf-and-acting-pm,2022-09-21, U.S. Admiral welcomed by HMAF and Acting PM , Defence ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30287
1214,https://matangitonga.to/2022/09/20/pacific-island-leaders-talk-about-international-engagement-and-pacific-way,2022-09-20, Pacific Island leaders talk about International engagement and ‘Pacific Way’ , Pacific Islands ,"Honolulu, Hawaii",https://matangitonga.to/print/30273
1215,https://matangitonga.to/2022/09/20/man-acquitted-robbery-petrol-station,2022-09-20, Man acquitted of robbery at petrol station , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30286
1216,https://matangitonga.to/2022/09/20/tonga-table-tennis-players-hone-skills-ittf-oceania-championships,2022-09-20, Tonga table tennis players hone skills at ITTF Oceania Championships , Sports ,"Melbourne, Australia",https://matangitonga.to/print/30280
1217,https://matangitonga.to/2022/09/20/reflections-death-her-majesty-queen-elizabeth-ii,2022-09-20, Reflections on the death of Her Majesty Queen Elizabeth II , Sponsored promoted content ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30285
1218,https://matangitonga.to/2022/09/20/tonga-petroleum-prices-decreasing-monday,2022-09-20, Tonga petroleum prices decreasing from Monday , Energy ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30279
1219,https://matangitonga.to/2022/09/20/home-reef-volcano-new-ash-eruption-low-risk-vavau-and-haapai,2022-09-20, Home Reef Volcano new ash eruption low risk to Vava'u and Ha'apai , Natural events ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30278
1220,https://matangitonga.to/2022/09/20/resilient-tonga-national-climate-change-awareness-week,2022-09-20, Resilient Tonga for National Climate Change Awareness Week , Disaster recovery ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30266
1221,https://matangitonga.to/2022/09/20/man-found-dead-puke,2022-09-20, Man found dead in Puke  , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30272
1222,https://matangitonga.to/2022/09/20/live-broadcasts-state-funeral-queen-elizabeth-ii,2022-09-20, Live broadcasts of State Funeral  of Queen Elizabeth II  , Royalty & Nobility ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30268
1223,https://matangitonga.to/2022/09/17/home-reef-volcanic-activity-increasing-island-re-emerges,2022-09-17, Home Reef Volcanic activity increasing as island re-emerges , Natural events ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30261
1224,https://matangitonga.to/2022/09/17/crown-prince-opens-new-icu-telemedicine-unit,2022-09-17, Crown Prince opens new ICU Telemedicine Unit  , Health ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30239
1225,https://matangitonga.to/2022/09/17/kindergarten-children-learn-about-police-special-day,2022-09-17, Kindergarten children learn about police in special day , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30226
1226,https://matangitonga.to/2022/09/17/first-tongan-dentists-inducted-icd-fellows,2022-09-17, First Tongan dentists inducted as ICD Fellows  , Health ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30221
1227,https://matangitonga.to/2022/09/17/young-men-joint-attack-teen-jailed,2022-09-17, Young men in joint attack of teen jailed  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30238
1228,https://matangitonga.to/2022/09/17/tongan-flags-fly-half-mast-monday,2022-09-17, Tongan flags to fly half mast on Monday , Government ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30220
1229,https://matangitonga.to/2022/09/16/search-cancelled-three-missing-sea,2022-09-16, Search cancelled for three missing at sea , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30219
1230,https://matangitonga.to/2022/09/15/solar-energy-uiha-island,2022-09-15, Solar energy for ‘Uiha island , Energy ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30202
1231,https://matangitonga.to/2022/09/15/meth-supplier-imprisoned,2022-09-15, Meth supplier imprisoned  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30208
1232,https://matangitonga.to/2022/09/15/auckland-blues-delivers-20000-pairs-sports-shoes-tongan-schools,2022-09-15," Auckland Blues delivers 20,000 pairs of sports shoes for Tongan schools ", Sports ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30189
1233,https://matangitonga.to/2022/09/14/special-commemorative-service-nukualofa-queen-elizabeth-ii-600pm,2022-09-14, Special Commemorative Service in Nuku'alofa for Queen Elizabeth II at 6:00pm , Royalty & Nobility ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30183
1234,https://matangitonga.to/2022/09/13/man-fired-rifle-intimidate-relatives,2022-09-13, Man fired rifle to intimidate relatives , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30182
1235,https://matangitonga.to/2022/09/13/50000-damages-awarded-mele-amanaki-long-and-winding-lawsuit-against-government-newspaper,2022-09-13," $50,000 damages awarded to Mele ‘Amanaki in long and winding lawsuit against government newspaper ", From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/30035
